,Sensor_ID,Neighbor_Type,k,MAE_15mins,RMSE_15mins,MAE_30mins,RMSE_30mins,MAE_60mins,RMSE_60mins
2607,759602,DTW,5,3.3068625596977426,9.059471598774714,4.369224905386416,11.629851277145162,5.918355448175488,14.54022649342599
2608,717504,DTW,1,5.465271979326452,10.90328295675814,7.338827872002334,14.082925579753004,10.02463210185536,17.62821761970766
2609,717504,DTW,2,5.4544140999612,10.841058618683116,7.288247152286519,13.960767375851983,9.98879832588505,17.462589443856146
2610,717504,DTW,3,5.266424867048002,10.566506909835654,7.086719747906464,13.72229090660292,9.675683889816202,17.20635171704154
2611,717504,DTW,4,5.257499985428805,10.535857455701471,7.0487011811909195,13.628549284252703,9.658837023270971,17.130687219847587
2612,717504,DTW,5,5.261760040198133,10.5330791032687,7.068639205830637,13.633408982906394,9.739164979337943,17.200787485487048
2613,763995,DTW,1,3.7448097131001377,10.239454314086565,5.40872241024543,13.992443394033193,8.193712792271436,18.82778535805762
2614,763995,DTW,2,3.74361032022206,10.239662546814552,5.4040276734523784,13.992894672306818,8.190237447951548,18.838407321470445
2615,763995,DTW,3,3.7404686519932673,10.236439383480644,5.3994263663182664,13.986993436195947,8.180667638211526,18.82800466257918
2616,763995,DTW,4,3.7371159193173873,10.23419304130945,5.38890217313534,13.980853276021628,8.167710995630411,18.819540015199273
2617,763995,DTW,5,3.731388786598891,10.23434290430834,5.386879956555187,13.992166905079388,8.165273093054514,18.835393329196332
2618,717508,DTW,1,5.2866943758174525,10.305981237401932,7.026525431419077,13.322517278458262,9.81587980076128,17.2500209285392
2619,717508,DTW,2,5.240472642608327,10.231058359438792,6.988604007461281,13.275522804696218,9.814641068017275,17.099881119630712
2620,717508,DTW,3,5.240261107899686,10.199586911685952,6.969872435072637,13.209549486979936,9.669099905188242,17.03496359795185
2621,717508,DTW,4,5.237757231579052,10.199141882507954,6.978542269020795,13.209116018189354,9.681461029199822,17.024021088465357
2622,717508,DTW,5,5.236525035340015,10.199304103634333,6.978771755285182,13.192289730560828,9.692420730687262,17.024992917953867
2623,765265,DTW,1,3.757870081867149,8.5875337390644,5.021293604670508,11.45986134773429,7.003685477225502,15.068580505885418
2624,765265,DTW,2,3.701753214996351,8.476615957283412,4.877827635934132,11.18262814256736,6.615842913333837,14.391250660831357
2625,765265,DTW,3,3.712272518836071,8.479095590837556,4.889481299078699,11.198651365611855,6.638433553199727,14.409081035759298
2626,765265,DTW,4,3.6950744507760134,8.454576854954396,4.87756399176997,11.159785260829638,6.609942992844738,14.310907245961127
2627,765265,DTW,5,3.7039119948631463,8.453997329652534,4.894010520238446,11.15935393789833,6.624284874177824,14.30780382767539
2628,773996,DTW,1,3.0092462734575443,8.269336301162532,3.8251866244494126,10.637535862312468,4.988580956643026,13.244478615237824
2629,773996,DTW,2,2.965544406857154,8.200795012154208,3.787036994364026,10.588017540408204,4.969734360545103,13.23420479811715
2630,773996,DTW,3,2.9595725440935263,8.176910139015174,3.7740877155309973,10.58103073690654,4.964514746523594,13.227141689087434
2631,773996,DTW,4,2.932708121358396,8.143500249351996,3.7440648848152387,10.542035659226109,4.91374294460965,13.201207233799142
2632,773996,DTW,5,2.8947384279638224,8.063836337981037,3.7101342389358436,10.46250566340166,4.86969480206699,13.09834125431527
2633,773995,DTW,1,3.182729894052522,8.656679897054069,3.9364696016032634,10.879896988738013,4.908131650898496,13.25478990492755
2634,773995,DTW,2,3.1421111492067895,8.590889659148136,3.898981884769119,10.843478913860395,4.88016650828461,13.243493988779322
2635,773995,DTW,3,3.093827825481203,8.515784060958097,3.848686814631738,10.811488388117205,4.855521252792475,13.238882076340564
2636,773995,DTW,4,3.0702281962613167,8.482163563245647,3.8232986848644384,10.794488569103697,4.845771382643189,13.241739510220732
2637,773995,DTW,5,3.0565266205082704,8.464175816443394,3.810329688198149,10.793294942402339,4.8253881577755084,13.236964914540442
2638,717469,DTW,1,3.517695274410776,8.470618062147642,4.761151741422112,11.230115820758602,6.801646884424404,14.587790404241696
2639,717469,DTW,2,3.515951356322909,8.470713780724278,4.763695911077972,11.218022048691399,6.801596483639892,14.587270999000314
2640,717469,DTW,3,3.4843054118287755,8.410248807648719,4.70861950493198,11.154543718620587,6.717056427105639,14.378496016540394
2641,717469,DTW,4,3.4615159613374953,8.384921263118425,4.685127436287392,11.122904307502573,6.679281748227873,14.2870492581787
2642,717469,DTW,5,3.4571276529258252,8.382142587844267,4.673208000567736,11.109330513016753,6.644042338732433,14.307616361941824
2643,717468,DTW,1,5.087106654129436,11.302103220923184,7.250757832584634,15.169204185693008,10.810369155322164,20.25715463699982
2644,717468,DTW,2,5.074968875798736,11.26291020522907,7.230733698687767,15.116360322985944,10.79196035763939,20.189008662518667
2645,717468,DTW,3,5.057368494762799,11.197885178471578,7.206188895364498,14.977798756179828,10.782302504820825,19.977713675107633
2646,717468,DTW,4,5.033540413215124,11.14634926731697,7.168572020322189,14.846332460464993,10.733771023812018,19.806678304573772
2647,717468,DTW,5,5.030273050592051,11.145917710440305,7.167917331161883,14.848019775178798,10.73625276183894,19.80607185632543
2648,764106,DTW,1,2.88132703940451,7.479486052428529,3.585230233366849,9.495926590840389,4.657142144860061,11.879082691200983
